Address,Settlement
Zalaegerszeg Belváros,Zalaegerszeg
8. kerület Szentkirályi utca,8. kerület
7. kerület Damjanich utca 19.,7. kerület
Budaörs Koszorú utca,Budaörs
Göd Öregfutó út 5.,Göd
7. kerület Erzsébet körút 40-42,7. kerület
11. kerület Kaptárkő utca 6.,11. kerület
Zalaegerszeg Landorhegy,Zalaegerszeg
Székesfehérvár Campus Sétány,Székesfehérvár
Tatabánya Reguly Antal tér,Tatabánya
Polgárdi Fejér megye,Polgárdi
Szombathely Gyöngyös-patak Lakópark,Szombathely
Pécs Gebauer Ernő utca,Pécs
3. kerület Dózsa György utca,3. kerület
Veszprém Belváros,Veszprém
Nagykanizsa Északi városrész,Nagykanizsa
Debrecen Újkert,Debrecen
Pécs Gebauer Ernő utca 6.,Pécs
8. kerület Kőris utca 6.,8. kerület
2. kerület Gül Baba utca,2. kerület
Szeged Zászló utca,Szeged
7. kerület Károly körút 1/b,7. kerület
Veszprém Muskátli utca,Veszprém
2. kerület Pajzs utca,2. kerület
9. kerület Haller János kapu,9. kerület
8. kerület Baross utca 109.,8. kerület
3. kerület Bogdáni út 6.,3. kerület
Győr Győri út 285.,Győr
Veszprém Damjanich János utca,Veszprém
Szeged Belváros,Szeged
Balatonalmádi Budatava,Balatonalmádi
Debrecen Hajdú-Bihar megye,Debrecen
Veszprém Egyetemváros,Veszprém
4. kerület Tófalva utca,4. kerület
Sátoraljaújhely Dózsa György utca,Sátoraljaújhely
18. kerület Klapka György utca,18. kerület
9. kerület Szerkocsi utca,9. kerület
Komló Körtvélyes,Komló
Ercsi Cukorgyári lakótelep,Ercsi
Debrecen Tócóskert tér,Debrecen
11. kerület Bornemissza utca,11. kerület
Tatabánya Újváros,Tatabánya
Veszprém Deák Ferenc utca,Veszprém
Székesfehérvár Felsőváros,Székesfehérvár
Debrecen Belváros,Debrecen
14. kerület Korong utca,14. kerület
Veszprém Haszkovó lakótelep,Veszprém
5. kerület Kossuth Lajos utca 2/b,5. kerület
Veszprém Jutasi úti lakótelep,Veszprém
12. kerület Vas Gereben utca,12. kerület
Nagykanizsa Teleki utca 60.,Nagykanizsa
Győr Amadé Házak,Győr
4. kerület Körösbánya utca,4. kerület
Veszprém Klapka György utca,Veszprém
21. kerület Bánya utca,21. kerület
Oroszlány Komárom-Esztergom megye,Oroszlány
Pécs Polgárszőlő utca,Pécs
Veszprém Cholnokyváros,Veszprém
Szeged József Attila sugárút,Szeged
Hódmezővásárhely Zsoldos utca,Hódmezővásárhely
Székesfehérvár Park Város,Székesfehérvár
Szeged Mikszáth Kálmán utca 12.,Szeged
13. kerület Béke tér,13. kerület
Pákozd Belsőhegy,Pákozd
Szeged Pentelei sor,Szeged
Szeged Felsőváros,Szeged
Pécs Melinda utca,Pécs
Sopron Vendel Miklós utca,Sopron
22. kerület Terv utca 8.,22. kerület
Szántód Móricz Zsigmond utca 2.,Szántód
Eger Rózsa Károly utca,Eger
3. kerület Meggyfa utca,3. kerület
6. kerület Németh László utca,6. kerület
Dunaújváros Szórád Márton út,Dunaújváros
Dunaújváros Bercsényi Miklós utca,Dunaújváros
Miskolc Győri kapu,Miskolc
Győr Révfalu,Győr
6. kerület Ó utca 29.,6. kerület
Szeged Rókus,Szeged
Veszprém Ördögárok utca,Veszprém
Veszprém Bakonyalja,Veszprém
Veszprém Cserhát utca,Veszprém
14. kerület Ilka utca 26.,14. kerület
Győr Lukács Sándor utca,Győr
Miskolc Kuruc utca,Miskolc
3. kerület Óbuda,3. kerület
Biatorbágy Ohmüllner Márton sétány 46.,Biatorbágy
12. kerület Magasút,12. kerület
6. kerület Délibáb utca,6. kerület
Sopron Győr-Moson-Sopron megye,Sopron
Dunaújváros Martinovics Ignác utca,Dunaújváros
8. kerület Csepreghy utca,8. kerület
Szeged Bercsényi utca,Szeged
Debrecen Vezér lakótelep,Debrecen
8. kerület Százados út 26.,8. kerület
Gyöngyös Dél-Kálváriapart,Gyöngyös
Székesfehérvár Belváros,Székesfehérvár
Dunakeszi Malomárok,Dunakeszi
Eger Barkóczy utca,Eger
Pécs Visnya Ernő utca,Pécs
Győr Babits Mihály utca,Győr
Dunaújváros Liget köz,Dunaújváros
Miskolc Könyves Kálmán utca,Miskolc
Szigetvár Rákóczi utca,Szigetvár
10. kerület Kőrösi Csoma Sándor út 18-20,10. kerület
Dunakeszi Béke utca,Dunakeszi
13. kerület Vizafogó – Riverside,13. kerület
Miskolc Belváros,Miskolc
Kiskunfélegyháza Szegfű utca,Kiskunfélegyháza
Szolnok Tófenék utca,Szolnok
11. kerület Ibrahim utca,11. kerület
Debrecen Bethlen utca,Debrecen
Debrecen Egyetem sugárút,Debrecen
Eger Hatvani hóstya,Eger
2. kerület Lipótmező,2. kerület
Debrecen Cívis utca,Debrecen
Miskolc Kilián észak,Miskolc
Miskolc Diósgyőr,Miskolc
Szeged Dandár utca,Szeged
Kaposvár Somssich Pál utca,Kaposvár
19. kerület Pákozd utca,19. kerület
Szolnok Jász-Nagykun-Szolnok megye,Szolnok
5. kerület Steindl Imre utca 7.,5. kerület
Dunaújváros Belváros,Dunaújváros
Gyöngyös Pesti út,Gyöngyös
Vác Kisvác,Vác
Dunaújváros Béke városrész,Dunaújváros
Hegyeshalom Győr-Moson-Sopron megye,Hegyeshalom
1. kerület Lovas út,1. kerület
Nyíregyháza Fazekas János tér,Nyíregyháza
Debrecen István út,Debrecen
9. kerület Napfény utca,9. kerület
2. kerület Zivatar utca,2. kerület
Szolnok Városmajor út,Szolnok
Dunaújváros Bocskai István utca 30.,Dunaújváros
12. kerület Kiss János altábornagy utca,12. kerület
Balatonfüred Fürdőtelep,Balatonfüred
Pécs Szigeti út 6.,Pécs
Pécs Melinda utca 65.,Pécs
Szeged Móraváros,Szeged
Szombathely Kőszegi utca,Szombathely
Üllő Pest megye,Üllő
12. kerület Győri út,12. kerület
Mosonmagyaróvár Győr-Moson-Sopron megye,Mosonmagyaróvár
Edelény Borsodi út,Edelény
Szeged Párizsi körút 29.,Szeged
16. kerület Újmátyásföld – Centenáriumi lakótelep,16. kerület
Hévíz Vajda Ákos utca,Hévíz
Debrecen Wesselényi utca,Debrecen
5. kerület Bihari János utca,5. kerület
Pécs Aidinger János út,Pécs
Debrecen Erzsébet utca,Debrecen
Miskolc Gálffy Ignác utca,Miskolc
Tatabánya Bánhidai lakótelep,Tatabánya
4. kerület Klauzál utca,4. kerület
Szeged Vedres utca,Szeged
Pécs Uránváros,Pécs
Hévíz Sunshine Residence Hévíz,Hévíz
13. kerület Tahi utca,13. kerület
Pécs Nagy Lajos király útja,Pécs
Balatonfüred Belváros,Balatonfüred
Nyíregyháza Kert utca,Nyíregyháza
11. kerület Kelenvölgy,11. kerület
Győr Adyváros,Győr
Pécel Városközpont,Pécel
14. kerület Fischer István utca 146 B,14. kerület
Biatorbágy Ohmüllner Márton sétány 45.,Biatorbágy
Nyíregyháza Jósaváros,Nyíregyháza
Mosonmagyaróvár Károly út 38.,Mosonmagyaróvár
Szeged Párizsi körút,Szeged
Nyíregyháza Ferenc körút,Nyíregyháza
Pécs Hargita utca,Pécs
8. kerület Corvin sétány 2.,8. kerület
Sopron Belváros külső,Sopron
3. kerület Kaszásdűlő,3. kerület
1. kerület Mészáros utca,1. kerület
Siófok Belváros,Siófok
Mohács Baranya megye,Mohács
2. kerület Kurucles,2. kerület
Siófok Deák Ferenc sétány,Siófok
Gyöngyös Déli kertváros,Gyöngyös
Nyíregyháza Búza tér,Nyíregyháza
Eger Cifrakapu utca 122.,Eger
Mosonmagyaróvár Járfalui utca,Mosonmagyaróvár
3. kerület Rómaifürdő,3. kerület
14. kerület Angol utca,14. kerület
12. kerület Irhás árok,12. kerület
7. kerület Szinva utca,7. kerület
2. kerület Bimbó út 11.,2. kerület
Szeged Csongrádi sugárút,Szeged
Győr Rózsaliget Társasház,Győr
Székesfehérvár Toronysor,Székesfehérvár
Miskolc Attila utca,Miskolc
15. kerület Fő út,15. kerület
Oroszlány Rákóczi Ferenc út,Oroszlány
Pécs Maléter Pál út,Pécs
Hódmezővásárhely Csongrád megye,Hódmezővásárhely
Győr Répce utca,Győr
Eger Dr. Frank Mária utca,Eger
Győr Sziget,Győr
Komárom Komárom-Esztergom megye,Komárom
12. kerület Diana utca,12. kerület
Kecskemét Alsószéktó,Kecskemét
Siófok Balatonszéplak,Siófok
Fót Szent Benedek park,Fót
Szeged Béke utca,Szeged
2. kerület Lotz Károly utca,2. kerület
Szeged Csuka utca,Szeged
10. kerület Gergely utca 128.,10. kerület
Dunaújváros Római városrész,Dunaújváros
Miskolc Csaba vezér út,Miskolc
Pécs Tildy Zoltán utca,Pécs
Debrecen Széchenyikert,Debrecen
Mezőberény Fő út,Mezőberény
Velence Mandula utca 19.,Velence
Szeged Csorba utca,Szeged
10. kerület Bihari utca,10. kerület
Velence Bencehegy,Velence
Gyöngyös Heves megye,Gyöngyös
Szeged Lugas utca,Szeged
Salgótarján Alkotmány út 1.,Salgótarján
Debrecen Dózsa György utca 21.,Debrecen
Siófok Somogy megye,Siófok
20. kerület Nyáry Pál utca,20. kerület
Pécs Kisréti út 3.,Pécs
10. kerület Szövőszék utca,10. kerület
Sopron Füredi sétány,Sopron
Szigetszentmiklós Szivárvány utca,Szigetszentmiklós
Debrecen Burgundia,Debrecen
Sopron Belváros,Sopron
3. kerület Táborhegy,3. kerület
Kecskemét Bács-Kiskun megye,Kecskemét
Szeged Attila utca,Szeged
Nyíregyháza Ószőlő utca,Nyíregyháza
Pécs Páfrány utca,Pécs
Nyíregyháza Belváros,Nyíregyháza
Debrecen Derék utca,Debrecen
Szeged Moszkvai körút,Szeged
Sopron József Attila lakótelep,Sopron
Szolnok Lovas István utca,Szolnok
Veszprém Kossuth Lajos utca,Veszprém
Tatabánya Gál István lakótelep,Tatabánya
Sopron Gyepű utca,Sopron
Pécs Maléter Pál út 22.,Pécs
Eger Koháry István utca,Eger
Dunaújváros Hajnal út,Dunaújváros
Pécs Fellbach utca,Pécs
Pécs Hungária utca,Pécs
Pécs Illyés Gyula út,Pécs
Békéscsaba Tolnai utca,Békéscsaba
Kecskemét Vályogvető utca,Kecskemét
Debrecen Serház utca,Debrecen
Sopron Lehár Ferenc utca 92.,Sopron
Szolnok Pozsonyi út 107.,Szolnok
Szombathely Nagy László utca,Szombathely
Debrecen Nyár utca,Debrecen
Bük Vas megye,Bük
10. kerület Újhegy park,10. kerület
Békéscsaba Andrássy út,Békéscsaba
Pécs Baranya megye,Pécs
Kalocsa Paksi köz,Kalocsa
Miskolc Szentpéteri kapu,Miskolc
Szeged Kormányos utca,Szeged
Győr Botond utca,Győr
Kecskemét Március 15. utca,Kecskemét
Pécs Szabó Ervin tér,Pécs
Eger Kodály Zoltán utca,Eger
Veszprém Kossuth Lajos utca 6.,Veszprém
Dunaújváros Gagarin tér,Dunaújváros
Nyíregyháza Dohány utca,Nyíregyháza
Debrecen Piac utca,Debrecen
Dunaújváros Derkovits utca,Dunaújváros
Pécs Erika utca,Pécs
Kecskemét Belváros,Kecskemét
Pécs Szigeti út 69/1,Pécs
Bicske Fejér megye,Bicske
Bonyhád Fáy lakótelep,Bonyhád
Nyíregyháza Szántó Kovács János utca,Nyíregyháza
Pécs Egyetemi városrész,Pécs
Debrecen Ispotály utca,Debrecen
Szeged Hont Ferenc utca,Szeged
Székesfehérvár Fáy András lakótelep 7.,Székesfehérvár
Cserszegtomaj Arborétum utca,Cserszegtomaj
Miskolc Bajcsy-Zsilinszky út,Miskolc
Pécs Polgárszőlő utca 30.,Pécs
Szekszárd Jókai utca 2./2A,Szekszárd
Szombathely Károly Róbert utca 15.,Szombathely
Szombathely Semmelweis Ignác utca,Szombathely
Pécs Gosztonyi Gyula utca,Pécs
14. kerület Columbus utca,14. kerület
Gyöngyös Koháry út,Gyöngyös
Fót Belváros,Fót
Székesfehérvár Zobori út,Székesfehérvár
11. kerület Hegyalja út,11. kerület
21. kerület Puli sétány,21. kerület
Pécs Ércbányász utca,Pécs
Kalocsa Széchenyi út,Kalocsa
Nagykanizsa Teleki utca 1.,Nagykanizsa
Nyíregyháza Homok sor,Nyíregyháza
Győr Hunyadi utca 7.,Győr
Békéscsaba Bartók Béla út,Békéscsaba
Debrecen Domokos Lajos utca,Debrecen
Szolnok Dobó István utca,Szolnok
Szolnok Győrffy István utca,Szolnok
Szekszárd Barátság utca,Szekszárd
Győr Marcalváros I,Győr
Debrecen Hatvan utca,Debrecen
Székesfehérvár Ráchegy,Székesfehérvár
Debrecen Ibolya utca,Debrecen
Nyíregyháza Szarvas utca,Nyíregyháza
Pécs Makratető dűlő,Pécs
Miskolc Stadion utca 5.,Miskolc
Szeged Sólyom utca,Szeged
Szeged Felső Tisza part,Szeged
Szeged Csöndes utca,Szeged
Pécs Jókai utca 32.,Pécs
Győr Kagyló utca,Győr
Nyíregyháza Hímes utca 4.,Nyíregyháza
Miskolc Szentgyörgy út,Miskolc
Miskolc Bíró utca,Miskolc
Debrecen Csapó utca 66.,Debrecen
Debrecen Kishegyesi út,Debrecen
Debrecen Komlóssy út,Debrecen
Győr Tusnádi utca,Győr
Szolnok Pozsonyi út,Szolnok
Keszthely Rákóczi tér,Keszthely
Szombathely Kossuth Lajos utca 29.,Szombathely
Siófok Tanácsház utca,Siófok
Kaposvár Füredi utca,Kaposvár
Sopron Ferenczy János utca,Sopron
Zalaegerszeg Nemzetőr utca 7.,Zalaegerszeg
Békéscsaba Kazinczy utca,Békéscsaba
Szeged József Attila sugárút 148.,Szeged
2. kerület Hárshegy,2. kerület
6. kerület Szív utca 62.,6. kerület
Kecskemét Damjanich utca,Kecskemét
Nyíregyháza Ungvár sétány,Nyíregyháza
Nyíregyháza Vasvári Pál utca,Nyíregyháza
Pécs Németh László utca,Pécs
Nyíregyháza Holló utca,Nyíregyháza
Debrecen Petőfi tér,Debrecen
Szeged Szövő utca,Szeged
Debrecen Jerikó utca,Debrecen
Szombathely Szabadságharcos utca 8.,Szombathely
20. kerület Széchenyi utca,20. kerület
Székesfehérvár Széchenyi utca 37.,Székesfehérvár
Miskolc Fazola Henrik utca,Miskolc
Miskolc Augusztus 20. utca,Miskolc
Dunaújváros Október 23. tér,Dunaújváros
Szeged Veres ács utca,Szeged
Marcali Múzeum köz 6 . 1em 5ajto,Marcali
Nyíregyháza Család utca 15-19,Nyíregyháza
11. kerület Rahó utca,11. kerület
Debrecen Alkotmány utca,Debrecen
11. kerület Villa Ménesi,11. kerület
Nyíregyháza Újszőlő utca,Nyíregyháza
Pécs Kassák Lajos utca 10.,Pécs
Veszprém Batthyány Lajos utca,Veszprém
Hévíz Kodály Zoltán utca 8.,Hévíz
6. kerület Király utca 108.,6. kerület
Kecskemét Muraközy János utca,Kecskemét
Debrecen Dienes János utca,Debrecen
Balatonfüred Deák Ferenc utca,Balatonfüred
Szekszárd Wosinszki Mór utca,Szekszárd
Szeged Kecskeméti utca,Szeged
Pécs Szent István tér,Pécs
Győr Mester utca,Győr
Békéscsaba Szigligeti utca 10.,Békéscsaba
Győr Lajta út,Győr
Szombathely Éhen Gyula tér,Szombathely
Miskolc Bocskai István utca,Miskolc
Sopron Tallián utca,Sopron
Győr Belváros,Győr
Pécs Siklósi út,Pécs
Pécs Hársfa út,Pécs
Székesfehérvár Palotai út,Székesfehérvár
Miskolc Fábián kapu,Miskolc
Hódmezővásárhely Lázár utca,Hódmezővásárhely
Dunaújváros Korányi Sándor utca 1.,Dunaújváros
Szeged Gyöngytyúk utca,Szeged
Siófok Vámház utca,Siófok
12. kerület Kék Golyó utca,12. kerület
5. kerület Vámház körút,5. kerület
5. kerület Haris köz,5. kerület
7. kerület Garay utca 37.,7. kerület
19. kerület Vas Gereben utca 4.,19. kerület
Székesfehérvár Budai út,Székesfehérvár
Székesfehérvár Móricz Zsigmond utca,Székesfehérvár
Szolnok Kisfaludy utca,Szolnok
Sopron Szent György utca,Sopron
Biatorbágy Novus Házak,Biatorbágy
Pécs Apáca utca,Pécs
Debrecen Fényesudvar,Debrecen
Hévíz Belváros,Hévíz
Szentendre Petyina,Szentendre
12. kerület Gaál József út,12. kerület
Pécs Ércbányász utca 8.,Pécs
8. kerület Baross utca 124.,8. kerület
Debrecen Poroszlay út,Debrecen
Pécs Enyezd út,Pécs
Csopak Berekháti utca 1.,Csopak
Szeged Tabán utca,Szeged
3. kerület Kunigunda útja,3. kerület
Szeged Fürj utca,Szeged
Vecsés Pest megye,Vecsés
Pécs Littke József utca,Pécs
18. kerület Darányi Ignác utca,18. kerület
Debrecen Kodály Zoltán utca,Debrecen
Göd Komlókert utca 4.,Göd
2. kerület Bogár utca,2. kerület
22. kerület Tenkes utca,22. kerület
6. kerület Izabella utca 68.,6. kerület
Üröm Kormorán utca,Üröm
11. kerület Brassó út 169.,11. kerület
5. kerület Akadémia utca 11.,5. kerület
Fót Ibolyás utca,Fót
7. kerület Dohány utca 16-18,7. kerület
2. kerület Törökvész út 96/A,2. kerület
Siófok Fokihegy,Siófok
8. kerület Baross utca 83.,8. kerület
9. kerület Boráros tér 6.,9. kerület
9. kerület Páva utca 5.,9. kerület
Gyömrő Rozsnyó utca,Gyömrő
13. kerület Gyöngyösi utca 18-22,13. kerület
7. kerület Dohány utca 26.,7. kerület
7. kerület Huszár utca 1.,7. kerület
16. kerület Felsőmalom utca 27.,16. kerület
2. kerület Sövény utca,2. kerület
10. kerület Mélytó Lakópark 3,10. kerület
9. kerület Soroksári út,9. kerület
9. kerület Középső-Ferencváros – Millenniumi városközpont,9. kerület
14. kerület Fischer István utca,14. kerület
9. kerület Berzenczey utca 24.,9. kerület
20. kerület Török Flóris utca 84.,20. kerület
19. kerület Kispest,19. kerület
Dunaújváros Dózsa városrész,Dunaújváros
21. kerület Csikó sétány,21. kerület
2. kerület Margit körút 48.,2. kerület
16. kerület Rákosszentmihály – Pálya utcai lakótelep,16. kerület
Budakeszi Eperjes utca,Budakeszi
11. kerület Otthon utca,11. kerület
6. kerület Eötvös utca 22.,6. kerület
2. kerület Bem rakpart 54.,2. kerület
9. kerület Ferenc tér,9. kerület
Biatorbágy Ohmüllner Márton sétány 35.,Biatorbágy
11. kerület Rahó utca 2-8.A,11. kerület
5. kerület Kossuth Lajos tér 1.,5. kerület
Pécs Nagy Imre út,Pécs
13. kerület Petneházy utca 26.,13. kerület
7. kerület Károly körút 3/a.,7. kerület
4. kerület Nádor utca,4. kerület
14. kerület Bazsarózsa utca,14. kerület
11. kerület Kézdiszentlélek utca,11. kerület
Vác Donga utca,Vác
3. kerület Óarany utca 34.,3. kerület
5. kerület Irányi utca 19-23,5. kerület
Pécs Madách Imre utca,Pécs
7. kerület Kazinczy utca 52A,7. kerület
20. kerület Vörösmarty utca,20. kerület
2. kerület Fillér utca 91.,2. kerület
12. kerület Felső Svábhegyi út 5.,12. kerület
13. kerület Kerekes utca 3/A. Fsz. 1.,13. kerület
4. kerület Thaly Kálmán utca,4. kerület
13. kerület Dolmány utca 1.,13. kerület
6. kerület Nagymező utca 21.,6. kerület
12. kerület Tóth Lőrinc utca,12. kerület
9. kerület Soroksári út 56.,9. kerület
3. kerület Fanyarka utca,3. kerület
13. kerület Bodor utca 1.,13. kerület
8. kerület Somogyi Béla utca 14.,8. kerület
Pécs Budai vám,Pécs
10. kerület Kőér utca 7/A,10. kerület
18. kerület Szent Lőrinc sétány 2 1.em.,18. kerület
10. kerület Kápolna tér,10. kerület
9. kerület Tóth Kálmán utca 33.,9. kerület
